sample_id,animal_id,teaching_class,source_label,label_id,start_unixtime,end_unixtime,start_datetime,end_datetime,sampling_rate_hz,window_points,source_acceleration_csv,source_feature_csv
OM-000099,OM1803,flight_cruising,flight_cruising,401,1536442967.0,1536442968.96,2018-09-08 21:42:47.000,2018-09-08 21:42:48.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000100,OM1803,flight_cruising,flight_cruising,401,1536442968.0,1536442969.96,2018-09-08 21:42:48.000,2018-09-08 21:42:49.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000101,OM1803,flight_cruising,flight_cruising,401,1536442969.0,1536442970.96,2018-09-08 21:42:49.000,2018-09-08 21:42:50.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000102,OM1803,flight_cruising,flight_cruising,401,1536442970.0,1536442971.96,2018-09-08 21:42:50.000,2018-09-08 21:42:51.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000103,OM1803,flight_cruising,flight_cruising,401,1536442971.0,1536442972.96,2018-09-08 21:42:51.000,2018-09-08 21:42:52.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000104,OM1803,flight_cruising,flight_cruising,401,1536442972.0,1536442973.96,2018-09-08 21:42:52.000,2018-09-08 21:42:53.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000105,OM1803,flight_cruising,flight_cruising,401,1536442973.0,1536442974.96,2018-09-08 21:42:53.000,2018-09-08 21:42:54.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000106,OM1803,flight_cruising,flight_cruising,401,1536442974.0,1536442975.96,2018-09-08 21:42:54.000,2018-09-08 21:42:55.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000107,OM1803,flight_cruising,flight_cruising,401,1536442975.0,1536442976.96,2018-09-08 21:42:55.000,2018-09-08 21:42:56.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000108,OM1803,flight_cruising,flight_cruising,401,1536442976.0,1536442977.96,2018-09-08 21:42:56.000,2018-09-08 21:42:57.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000109,OM1803,flight_cruising,flight_cruising,401,1536442977.0,1536442978.96,2018-09-08 21:42:57.000,2018-09-08 21:42:58.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000110,OM1803,flight_cruising,flight_cruising,401,1536442978.0,1536442979.96,2018-09-08 21:42:58.000,2018-09-08 21:42:59.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000111,OM1803,flight_cruising,flight_cruising,401,1536442979.0,1536442980.96,2018-09-08 21:42:59.000,2018-09-08 21:43:00.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000112,OM1803,flight_cruising,flight_cruising,401,1536442980.0,1536442981.96,2018-09-08 21:43:00.000,2018-09-08 21:43:01.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000113,OM1803,flight_cruising,flight_cruising,401,1536442981.0,1536442982.96,2018-09-08 21:43:01.000,2018-09-08 21:43:02.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000114,OM1803,flight_cruising,flight_cruising,401,1536442982.0,1536442983.96,2018-09-08 21:43:02.000,2018-09-08 21:43:03.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000115,OM1803,flight_cruising,flight_cruising,401,1536442983.0,1536442984.96,2018-09-08 21:43:03.000,2018-09-08 21:43:04.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000116,OM1803,flight_cruising,flight_cruising,401,1536442984.0,1536442985.96,2018-09-08 21:43:04.000,2018-09-08 21:43:05.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000117,OM1803,flight_cruising,flight_cruising,401,1536442985.0,1536442986.96,2018-09-08 21:43:05.000,2018-09-08 21:43:06.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000118,OM1803,flight_cruising,flight_cruising,401,1536442986.0,1536442987.96,2018-09-08 21:43:06.000,2018-09-08 21:43:07.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000119,OM1803,flight_cruising,flight_cruising,401,1536442987.0,1536442988.96,2018-09-08 21:43:07.000,2018-09-08 21:43:08.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000120,OM1803,flight_cruising,flight_cruising,401,1536442988.0,1536442989.96,2018-09-08 21:43:08.000,2018-09-08 21:43:09.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000121,OM1803,flight_cruising,flight_cruising,401,1536442989.0,1536442990.96,2018-09-08 21:43:09.000,2018-09-08 21:43:10.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000122,OM1803,stationary,stationary,200,1536442992.0,1536442993.96,2018-09-08 21:43:12.000,2018-09-08 21:43:13.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000123,OM1803,stationary,stationary,200,1536442993.0,1536442994.96,2018-09-08 21:43:13.000,2018-09-08 21:43:14.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000124,OM1803,stationary,stationary,200,1536442994.0,1536442995.96,2018-09-08 21:43:14.000,2018-09-08 21:43:15.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000125,OM1803,stationary,stationary,200,1536442995.0,1536442996.96,2018-09-08 21:43:15.000,2018-09-08 21:43:16.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000126,OM1803,stationary,stationary,200,1536442996.0,1536442997.96,2018-09-08 21:43:16.000,2018-09-08 21:43:17.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000127,OM1803,stationary,stationary,200,1536442997.0,1536442998.96,2018-09-08 21:43:17.000,2018-09-08 21:43:18.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000128,OM1803,stationary,stationary,200,1536442998.0,1536442999.96,2018-09-08 21:43:18.000,2018-09-08 21:43:19.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000129,OM1803,stationary,stationary,200,1536442999.0,1536443000.96,2018-09-08 21:43:19.000,2018-09-08 21:43:20.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000130,OM1803,stationary,stationary,200,1536443000.0,1536443001.96,2018-09-08 21:43:20.000,2018-09-08 21:43:21.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000131,OM1803,stationary,stationary,200,1536443001.0,1536443002.96,2018-09-08 21:43:21.000,2018-09-08 21:43:22.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000132,OM1803,stationary,stationary,200,1536443002.0,1536443003.96,2018-09-08 21:43:22.000,2018-09-08 21:43:23.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000133,OM1803,stationary,stationary,200,1536443003.0,1536443004.96,2018-09-08 21:43:23.000,2018-09-08 21:43:24.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000134,OM1803,stationary,stationary,200,1536443004.0,1536443005.96,2018-09-08 21:43:24.000,2018-09-08 21:43:25.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000135,OM1803,stationary,stationary,200,1536443005.0,1536443006.96,2018-09-08 21:43:25.000,2018-09-08 21:43:26.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000136,OM1803,stationary,stationary,200,1536443006.0,1536443007.96,2018-09-08 21:43:26.000,2018-09-08 21:43:27.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000137,OM1803,stationary,stationary,200,1536443007.0,1536443008.96,2018-09-08 21:43:27.000,2018-09-08 21:43:28.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000138,OM1803,stationary,stationary,200,1536443008.0,1536443009.96,2018-09-08 21:43:28.000,2018-09-08 21:43:29.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000139,OM1803,stationary,stationary,200,1536443009.0,1536443010.96,2018-09-08 21:43:29.000,2018-09-08 21:43:30.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000140,OM1803,stationary,stationary,200,1536443010.0,1536443011.96,2018-09-08 21:43:30.000,2018-09-08 21:43:31.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000141,OM1803,stationary,stationary,200,1536443011.0,1536443012.96,2018-09-08 21:43:31.000,2018-09-08 21:43:32.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000142,OM1803,stationary,stationary,200,1536443012.0,1536443013.96,2018-09-08 21:43:32.000,2018-09-08 21:43:33.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000143,OM1803,stationary,stationary,200,1536443013.0,1536443014.96,2018-09-08 21:43:33.000,2018-09-08 21:43:34.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000144,OM1803,stationary,stationary,200,1536443014.0,1536443015.96,2018-09-08 21:43:34.000,2018-09-08 21:43:35.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000145,OM1803,stationary,stationary,200,1536443015.0,1536443016.96,2018-09-08 21:43:35.000,2018-09-08 21:43:36.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000146,OM1803,stationary,stationary,200,1536443016.0,1536443017.96,2018-09-08 21:43:36.000,2018-09-08 21:43:37.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000147,OM1803,stationary,stationary,200,1536443017.0,1536443018.96,2018-09-08 21:43:37.000,2018-09-08 21:43:38.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000148,OM1803,stationary,stationary,200,1536443018.0,1536443019.96,2018-09-08 21:43:38.000,2018-09-08 21:43:39.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000149,OM1803,stationary,stationary,200,1536443019.0,1536443020.96,2018-09-08 21:43:39.000,2018-09-08 21:43:40.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000150,OM1803,stationary,stationary,200,1536443020.0,1536443021.96,2018-09-08 21:43:40.000,2018-09-08 21:43:41.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000151,OM1803,stationary,stationary,200,1536443021.0,1536443022.96,2018-09-08 21:43:41.000,2018-09-08 21:43:42.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000152,OM1803,stationary,stationary,200,1536443022.0,1536443023.96,2018-09-08 21:43:42.000,2018-09-08 21:43:43.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000153,OM1803,stationary,stationary,200,1536443023.0,1536443024.96,2018-09-08 21:43:43.000,2018-09-08 21:43:44.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000154,OM1803,stationary,stationary,200,1536443024.0,1536443025.96,2018-09-08 21:43:44.000,2018-09-08 21:43:45.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000155,OM1803,stationary,stationary,200,1536443025.0,1536443026.96,2018-09-08 21:43:45.000,2018-09-08 21:43:46.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000156,OM1803,stationary,stationary,200,1536443026.0,1536443027.96,2018-09-08 21:43:46.000,2018-09-08 21:43:47.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000157,OM1803,stationary,stationary,200,1536443027.0,1536443028.96,2018-09-08 21:43:47.000,2018-09-08 21:43:48.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000158,OM1803,stationary,stationary,200,1536443028.0,1536443029.96,2018-09-08 21:43:48.000,2018-09-08 21:43:49.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000159,OM1803,stationary,stationary,200,1536443029.0,1536443030.96,2018-09-08 21:43:49.000,2018-09-08 21:43:50.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000160,OM1803,stationary,stationary,200,1536443030.0,1536443031.96,2018-09-08 21:43:50.000,2018-09-08 21:43:51.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000161,OM1803,stationary,stationary,200,1536443031.0,1536443032.96,2018-09-08 21:43:51.000,2018-09-08 21:43:52.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000162,OM1803,stationary,stationary,200,1536443032.0,1536443033.96,2018-09-08 21:43:52.000,2018-09-08 21:43:53.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000163,OM1803,stationary,stationary,200,1536443033.0,1536443034.96,2018-09-08 21:43:53.000,2018-09-08 21:43:54.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000164,OM1803,stationary,stationary,200,1536443034.0,1536443035.96,2018-09-08 21:43:54.000,2018-09-08 21:43:55.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000165,OM1803,stationary,stationary,200,1536443035.0,1536443036.96,2018-09-08 21:43:55.000,2018-09-08 21:43:56.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000166,OM1803,stationary,stationary,200,1536443036.0,1536443037.96,2018-09-08 21:43:56.000,2018-09-08 21:43:57.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000167,OM1803,stationary,stationary,200,1536443037.0,1536443038.96,2018-09-08 21:43:57.000,2018-09-08 21:43:58.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
OM-000168,OM1803,stationary,stationary,200,1536443038.0,1536443039.96,2018-09-08 21:43:58.000,2018-09-08 21:43:59.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM1803.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM1803.csv
